Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
SRR9220395.asm1	o__Lactobacillales (UID544)	293	475	267	1	472	2	0	0	0	99.63	0.75	0.00
SRR9220396.asm1	o__Lactobacillales (UID544)	293	475	267	1	472	2	0	0	0	99.63	0.75	0.00
SRR9220398.asm1	o__Lactobacillales (UID544)	293	475	267	1	373	98	3	0	0	99.63	20.31	0.00
SRR9220399.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.10	50.00
SRR9220400.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220403.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1167	3	0	0	0	99.86	0.33	0.00
SRR9220405.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220406.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220408.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9220414.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9220417.asm1	p__Actinobacteria (UID2112)	31	211	124	0	210	1	0	0	0	100.00	0.81	0.00
SRR9220419.asm1	p__Actinobacteria (UID2112)	31	211	124	0	210	1	0	0	0	100.00	0.81	0.00
SRR9220420.asm1	p__Actinobacteria (UID2112)	31	211	124	0	210	1	0	0	0	100.00	0.81	0.00
SRR9220424.asm1	o__Clostridiales (UID1226)	155	278	158	1	277	0	0	0	0	99.37	0.00	0.00
SRR9220428.asm1	f__Enterobacteriaceae (UID5162)	88	1207	328	2	1200	4	1	0	0	99.93	0.65	28.57
SRR9220429.asm1	k__Bacteria (UID203)	5449	104	58	0	34	67	3	0	0	100.00	63.68	0.00
SRR9220433.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220434.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220435.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220442.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220443.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220446.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220450.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220455.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220458.asm1	o__Clostridiales (UID1226)	155	278	158	1	275	2	0	0	0	99.37	0.23	0.00
SRR9220459.asm1	o__Clostridiales (UID1226)	155	278	158	1	275	2	0	0	0	99.37	0.23	0.00
SRR9220460.asm1	o__Clostridiales (UID1226)	155	278	158	1	275	2	0	0	0	99.37	0.23	0.00
SRR9220462.asm1	o__Clostridiales (UID1226)	155	278	158	1	275	2	0	0	0	99.37	0.23	0.00
SRR9220463.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220469.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220470.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220471.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220472.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220474.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220478.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.19	0.00
SRR9220484.asm1	f__Enterobacteriaceae (UID5162)	88	1207	328	2	1200	4	1	0	0	99.93	0.65	42.86
SRR9220487.asm1	f__Enterobacteriaceae (UID5162)	88	1207	328	2	1200	4	1	0	0	99.93	0.65	28.57
SRR9220488.asm1	root (UID1)	5656	56	24	0	1	54	1	0	0	100.00	96.88	1.75
SRR9220490.asm1	f__Enterobacteriaceae (UID5162)	88	1207	328	2	1200	4	1	0	0	99.93	0.65	42.86
SRR9220502.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220508.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220513.asm1	o__Lactobacillales (UID544)	293	475	267	1	472	2	0	0	0	99.63	0.75	0.00
SRR9220518.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220520.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220522.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220524.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.19	0.00
SRR9220527.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.19	0.00
SRR9220528.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.19	0.00
SRR9220534.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220536.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220540.asm1	root (UID1)	5656	56	24	0	0	54	2	0	0	100.00	104.55	1.67
SRR9220541.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1166	4	0	0	0	99.86	0.09	0.00
SRR9220542.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1166	4	0	0	0	99.86	0.09	0.00
SRR9220546.asm1	o__Lactobacillales (UID544)	293	475	267	1	472	2	0	0	0	99.63	0.75	0.00
SRR9220547.asm1	o__Lactobacillales (UID544)	293	475	267	1	456	17	0	1	0	99.63	3.73	0.00
SRR9220552.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220554.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220556.asm1	f__Enterobacteriaceae (UID5162)	88	1207	328	2	1200	4	1	0	0	99.93	0.65	42.86
SRR9220557.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220558.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220559.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1171	1	0	0	0	99.97	0.04	0.00
SRR9220565.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1171	1	0	0	0	99.97	0.04	0.00
SRR9220567.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.06	50.00
SRR9220570.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220573.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1167	5	0	0	0	99.97	0.22	0.00
SRR9220579.asm1	k__Bacteria (UID203)	5449	104	58	0	78	26	0	0	0	100.00	16.51	0.00
SRR9220580.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1164	6	0	2	0	99.97	0.67	38.89
SRR9220585.asm1	root (UID1)	5656	56	24	0	0	0	1	55	0	100.00	299.54	21.92
SRR9220588.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1169	1	0	0	0	99.86	0.04	0.00
SRR9220590.asm1	f__Lachnospiraceae (UID1256)	33	333	171	1	332	0	0	0	0	99.42	0.00	0.00
SRR9220595.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1170	1	0	0	0	99.67	0.04	0.00
SRR9220596.asm1	f__Enterobacteriaceae (UID5162)	88	1207	328	2	1200	5	0	0	0	99.93	0.26	0.00
SRR9220598.asm1	f__Enterobacteriaceae (UID5162)	88	1207	328	2	1080	125	0	0	0	99.93	13.34	96.80
SRR9220600.asm1	f__Enterobacteriaceae (UID5162)	88	1207	328	2	1201	4	0	0	0	99.93	0.23	0.00
SRR9220605.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1168	4	0	0	0	99.97	0.33	25.00
SRR9220606.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1164	8	0	0	0	99.97	0.47	12.50
SRR9220611.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220613.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1167	5	0	0	0	99.97	0.22	0.00
SRR9220617.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220620.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1169	2	1	0	0	99.97	0.73	0.00
SRR9220622.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1171	1	0	0	0	99.97	0.04	0.00
SRR9220644.asm1	o__Lactobacillales (UID544)	293	475	267	1	472	2	0	0	0	99.63	0.75	0.00
SRR9220645.asm1	o__Lactobacillales (UID544)	293	475	267	1	472	2	0	0	0	99.63	0.75	0.00
SRR9220647.asm1	o__Lactobacillales (UID544)	293	475	267	1	472	2	0	0	0	99.63	0.75	0.00
SRR9220650.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.33	0.00
SRR9220652.asm1	o__Lactobacillales (UID544)	293	475	267	1	472	2	0	0	0	99.63	0.75	0.00
SRR9220655.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.19	0.00
SRR9220656.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220657.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220658.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220659.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220660.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1159	12	0	0	1	99.97	1.18	0.00
SRR9220662.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220670.asm1	p__Actinobacteria (UID2112)	31	211	124	0	210	1	0	0	0	100.00	0.81	0.00
SRR9220673.asm1	o__Clostridiales (UID1226)	155	278	158	1	275	2	0	0	0	99.37	0.23	0.00
SRR9220674.asm1	p__Actinobacteria (UID2112)	31	211	124	0	210	1	0	0	0	100.00	0.81	0.00
SRR9220675.asm1	p__Actinobacteria (UID2112)	31	211	124	0	210	1	0	0	0	100.00	0.81	0.00
SRR9220676.asm1	o__Clostridiales (UID1226)	155	278	158	1	277	0	0	0	0	99.37	0.00	0.00
SRR9220682.asm1	o__Clostridiales (UID1226)	155	278	158	1	276	1	0	0	0	99.37	0.32	0.00
SRR9220687.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220692.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220693.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220697.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.12	0.00
SRR9220699.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.12	0.00
SRR9220700.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.12	0.00
SRR9220704.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1166	4	0	0	0	99.86	0.09	0.00
SRR9220717.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220721.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220722.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.09	0.00
SRR9220730.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9220731.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.54	0.00	0.00
SRR9220737.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220738.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220741.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220742.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220747.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220757.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.19	0.00
SRR9220767.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.19	0.00
SRR9220769.asm1	o__Lactobacillales (UID544)	293	475	267	1	473	1	0	0	0	99.63	0.19	0.00
SRR9220772.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220773.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220777.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220787.asm1	f__Enterobacteriaceae (UID5162)	88	1207	328	2	1200	4	1	0	0	99.93	0.65	42.86
SRR9220790.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1166	4	0	0	0	99.86	0.09	0.00
SRR9220793.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1166	4	0	0	0	99.86	0.09	0.00
SRR9220794.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1166	4	0	0	0	99.86	0.09	0.00
SRR9220797.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220801.asm1	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1166	4	0	0	0	99.86	0.09	0.00
SRR9220802.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220803.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220806.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9220809.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	451	13	0	0	0	100.00	2.95	92.31
SRR9221893.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9221899.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9221901.asm1	o__Clostridiales (UID1212)	172	261	147	0	261	0	0	0	0	100.00	0.00	0.00
SRR9221904.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9221909.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9221912.asm1	o__Selenomonadales (UID1024)	64	334	167	1	329	4	0	0	0	99.98	1.50	0.00
SRR9221913.asm1	o__Selenomonadales (UID1024)	64	334	167	1	329	4	0	0	0	99.98	1.50	0.00
SRR9221915.asm1	o__Selenomonadales (UID1024)	64	334	167	1	329	4	0	0	0	99.98	1.50	0.00
SRR9221926.asm1	o__Selenomonadales (UID1024)	64	334	167	0	319	15	0	0	0	100.00	2.46	0.00
SRR9221928.asm1	o__Bacteroidales (UID2621)	198	427	260	2	421	4	0	0	0	99.42	0.90	0.00
SRR9221937.asm1	o__Clostridiales (UID1212)	172	257	149	1	253	3	0	0	0	99.33	0.81	0.00
SRR9221938.asm1	o__Clostridiales (UID1212)	172	257	149	1	252	4	0	0	0	99.33	1.48	25.00
SRR9221948.asm1	o__Bacteroidales (UID2621)	198	427	260	1	422	4	0	0	0	99.62	1.03	0.00
SRR9221950.asm1	c__Bacilli (UID285)	586	302	166	2	298	2	0	0	0	98.80	0.90	0.00
SRR9221952.asm1	c__Bacilli (UID285)	586	302	166	1	286	15	0	0	0	99.40	5.59	0.00
SRR9221955.asm1	c__Bacilli (UID285)	586	302	166	2	298	2	0	0	0	98.80	0.90	0.00
SRR9221957.asm1	c__Bacilli (UID285)	586	302	166	2	298	2	0	0	0	98.80	0.90	0.00
SRR9221959.asm1	c__Bacilli (UID285)	586	302	166	2	298	2	0	0	0	98.80	0.90	0.00
SRR9221964.asm1	k__Bacteria (UID203)	5449	104	58	0	45	59	0	0	0	100.00	58.68	0.00
SRR9221974.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9221975.asm1	c__Bacilli (UID285)	586	302	166	2	299	1	0	0	0	98.80	0.30	0.00
SRR9221990.asm1	o__Lactobacillales (UID374)	471	350	191	2	348	0	0	0	0	98.95	0.00	0.00
SRR9221997.asm1	o__Lactobacillales (UID374)	471	350	191	2	348	0	0	0	0	98.95	0.00	0.00
SRR9222001.asm1	o__Bacteroidales (UID2621)	198	427	260	2	420	5	0	0	0	99.42	1.28	0.00
SRR9222002.asm1	o__Bacteroidales (UID2621)	198	427	260	2	420	5	0	0	0	99.42	1.28	0.00
SRR9222021.asm1	o__Bacteroidales (UID2621)	198	427	260	1	426	0	0	0	0	99.62	0.00	0.00
SRR9222033.asm1	root (UID1)	5656	56	24	0	0	18	37	1	0	100.00	175.00	28.15
SRR9222043.asm1	o__Lactobacillales (UID374)	471	350	191	2	348	0	0	0	0	98.95	0.00	0.00
SRR9222046.asm1	g__Streptococcus (UID684)	26	668	229	4	663	1	0	0	0	99.53	0.15	0.00
SRR9222047.asm1	g__Streptococcus (UID684)	26	668	229	4	663	1	0	0	0	99.53	0.15	0.00
SRR9222049.asm1	g__Streptococcus (UID561)	89	679	295	0	679	0	0	0	0	100.00	0.00	0.00
SRR9222050.asm1	g__Streptococcus (UID561)	89	679	295	0	677	2	0	0	0	100.00	0.24	0.00
SRR9222053.asm1	g__Streptococcus (UID561)	89	679	295	0	674	5	0	0	0	100.00	0.81	0.00
SRR9222056.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222068.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222072.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222073.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222076.asm1	k__Bacteria (UID2372)	131	176	105	0	173	3	0	0	0	100.00	2.22	0.00
SRR9222082.asm1	o__Selenomonadales (UID1024)	64	334	167	1	329	4	0	0	0	99.98	1.50	0.00
SRR9222086.asm1	p__Proteobacteria (UID3887)	1487	255	158	0	254	1	0	0	0	100.00	0.11	0.00
SRR9222088.asm1	p__Proteobacteria (UID3887)	1487	255	158	0	254	1	0	0	0	100.00	0.11	0.00
SRR9222089.asm1	o__Bacteroidales (UID2621)	198	427	260	2	419	5	1	0	0	99.42	2.18	12.50
SRR9222096.asm1	o__Bacteroidales (UID2621)	198	427	260	4	419	4	0	0	0	98.85	0.78	0.00
SRR9222101.asm1	k__Bacteria (UID2372)	131	177	106	0	177	0	0	0	0	100.00	0.00	0.00
SRR9222102.asm1	k__Bacteria (UID2372)	131	177	106	0	177	0	0	0	0	100.00	0.00	0.00
SRR9222105.asm1	k__Bacteria (UID2372)	131	177	106	0	177	0	0	0	0	100.00	0.00	0.00
SRR9222112.asm1	c__Bacilli (UID285)	586	302	166	2	298	2	0	0	0	98.80	0.90	0.00
SRR9222117.asm1	c__Bacilli (UID285)	586	302	166	2	300	0	0	0	0	98.80	0.00	0.00
SRR9222120.asm1	c__Bacilli (UID285)	586	302	166	2	300	0	0	0	0	98.80	0.00	0.00
SRR9222121.asm1	k__Bacteria (UID203)	5449	104	58	1	8	95	0	0	0	98.28	87.77	0.00
SRR9222124.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222129.asm1	g__Streptococcus (UID684)	26	668	229	3	663	2	0	0	0	99.84	0.58	0.00
SRR9222132.asm1	g__Streptococcus (UID684)	26	668	229	2	662	4	0	0	0	99.75	0.68	0.00
SRR9222136.asm1	o__Bacteroidales (UID2621)	198	427	260	2	420	5	0	0	0	99.42	1.28	0.00
SRR9222138.asm1	o__Bacteroidales (UID2621)	198	427	260	2	424	1	0	0	0	99.42	0.13	0.00
SRR9222150.asm1	o__Bacteroidales (UID2621)	198	427	260	2	424	1	0	0	0	99.42	0.13	0.00
SRR9222152.asm1	o__Bacteroidales (UID2621)	198	427	260	2	421	3	1	0	0	99.42	0.96	0.00
SRR9222173.asm1	o__Bacteroidales (UID2621)	198	427	260	2	423	2	0	0	0	99.42	0.38	0.00
SRR9222178.asm1	p__Proteobacteria (UID3887)	1487	255	158	0	254	1	0	0	0	100.00	0.11	0.00
SRR9222180.asm1	p__Proteobacteria (UID3887)	1487	255	158	0	254	1	0	0	0	100.00	0.11	0.00
SRR9222181.asm1	p__Proteobacteria (UID3887)	1487	255	158	0	254	1	0	0	0	100.00	0.11	0.00
SRR9222184.asm1	c__Bacilli (UID285)	586	302	166	2	298	2	0	0	0	98.80	0.90	0.00
SRR9222191.asm1	c__Bacilli (UID285)	586	302	166	2	298	2	0	0	0	98.80	0.90	0.00
SRR9222194.asm1	o__Bacteroidales (UID2621)	198	427	260	3	420	4	0	0	0	99.23	1.17	0.00
SRR9222196.asm1	o__Selenomonadales (UID1024)	64	334	167	1	302	29	2	0	0	99.98	11.68	82.86
SRR9222208.asm1	k__Bacteria (UID203)	5449	104	58	1	75	28	0	0	0	98.28	20.32	7.14
SRR9222209.asm1	o__Clostridiales (UID1212)	172	261	147	3	258	0	0	0	0	97.96	0.00	0.00
SRR9222212.asm1	o__Clostridiales (UID1212)	172	261	147	3	258	0	0	0	0	97.96	0.00	0.00
SRR9222218.asm1	o__Clostridiales (UID1212)	172	261	147	3	258	0	0	0	0	97.96	0.00	0.00
SRR9222231.asm1	c__Bacilli (UID285)	586	302	166	1	269	32	0	0	0	99.40	10.54	96.88
SRR9222232.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222236.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222239.asm1	g__Streptococcus (UID684)	26	668	229	2	664	2	0	0	0	99.90	0.58	0.00
SRR9222241.asm1	c__Bacilli (UID285)	586	302	166	2	298	2	0	0	0	98.80	0.50	0.00
SRR9222242.asm1	g__Streptococcus (UID684)	26	668	229	2	664	2	0	0	0	99.90	0.58	0.00
SRR9222246.asm1	g__Streptococcus (UID684)	26	668	229	2	664	2	0	0	0	99.90	0.58	0.00
SRR9222247.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222249.asm1	o__Bacteroidales (UID2621)	198	427	260	3	422	2	0	0	0	99.23	0.38	0.00
SRR9222262.asm1	o__Bacteroidales (UID2621)	198	427	260	2	420	5	0	0	0	99.42	1.28	0.00
SRR9222265.asm1	o__Bacteroidales (UID2621)	198	427	260	2	420	5	0	0	0	99.42	1.28	0.00
SRR9222274.asm1	o__Clostridiales (UID1212)	172	261	147	0	261	0	0	0	0	100.00	0.00	0.00
SRR9222279.asm1	g__Streptococcus (UID684)	26	668	229	6	658	4	0	0	0	99.58	1.46	0.00
SRR9222281.asm1	k__Bacteria (UID203)	5449	104	58	0	16	88	0	0	0	100.00	80.95	0.00
SRR9222289.asm1	o__Bacteroidales (UID2621)	198	427	260	1	422	4	0	0	0	99.62	1.03	0.00
SRR9222294.asm1	c__Bacilli (UID285)	586	302	166	5	295	2	0	0	0	96.99	0.90	0.00
SRR9222296.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222308.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222310.asm1	g__Streptococcus (UID684)	26	668	229	2	662	4	0	0	0	99.90	0.68	0.00
SRR9222312.asm1	g__Streptococcus (UID684)	26	668	229	6	658	4	0	0	0	99.58	1.46	0.00
SRR9222313.asm1	g__Streptococcus (UID684)	26	668	229	6	658	4	0	0	0	99.58	1.46	0.00
SRR9222316.asm1	g__Streptococcus (UID684)	26	668	229	2	664	2	0	0	0	99.90	0.58	0.00
SRR9222322.asm1	f__Lachnospiraceae (UID1286)	57	420	207	2	408	9	1	0	0	99.03	2.10	0.00
SRR9222324.asm1	o__Clostridiales (UID1212)	172	263	149	1	260	2	0	0	0	99.33	1.01	0.00
SRR9222326.asm1	o__Bacteroidales (UID2621)	198	427	260	2	424	1	0	0	0	99.42	0.13	0.00
SRR9222331.asm1	c__Bacilli (UID285)	586	302	166	2	299	1	0	0	0	98.80	0.30	0.00
SRR9222338.asm1	k__Bacteria (UID203)	5449	104	58	0	59	44	1	0	0	100.00	28.20	0.00
SRR9222348.asm1	o__Bacteroidales (UID2621)	198	427	260	1	426	0	0	0	0	99.62	0.00	0.00
SRR9222354.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222355.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222356.asm1	c__Bacilli (UID285)	586	302	166	1	300	1	0	0	0	99.40	0.30	0.00
SRR9222363.asm1	o__Bacteroidales (UID2621)	198	427	260	1	424	2	0	0	0	99.62	0.51	0.00
SRR9222366.asm1	k__Bacteria (UID203)	5449	103	58	0	2	74	26	1	0	100.00	132.13	0.00
SRR9222373.asm1	o__Selenomonadales (UID1024)	64	334	167	1	329	4	0	0	0	99.98	1.50	0.00
SRR9222392.asm1	c__Bacilli (UID285)	586	302	166	2	288	12	0	0	0	98.80	1.64	0.00
SRR9222396.asm1	o__Clostridiales (UID1212)	172	261	147	3	257	1	0	0	0	97.96	0.68	0.00
SRR9222398.asm1	o__Clostridiales (UID1212)	172	261	147	3	258	0	0	0	0	97.96	0.00	0.00
SRR9222405.asm1	root (UID1)	5656	56	24	0	0	56	0	0	0	100.00	100.00	85.71
SRR9222406.asm1	root (UID1)	5656	56	24	0	0	56	0	0	0	100.00	100.00	0.00
SRR9222407.asm1	k__Bacteria (UID203)	5449	104	58	0	38	66	0	0	0	100.00	75.97	72.73
